X,Y,NAME,ADDRESS,ZIP,TYPE,COUNTY,LATITUDE,LONGITUDE
-8231198.7013,4980905.8411,HARLEM RBI,1960 FIRST AVE,10029,CENTER BASED,NEW YORK,40.78653,-73.942116
-8237634.4504,4970735.3209,CHUNG PAK DAY CARE CTR,125 WALKER STREET,10013,CENTER BASED,NEW YORK,40.717319,-73.999931
-8233935.6512,4983704.6595,BANK STREET SCHOOL FOR CHILDREN,610 WEST 112 STREET,10025,CENTER BASED,NEW YORK,40.805565,-73.966705
-8232815.9286,4977433.3085,ROCKEFELLER UNIVERSITY CHILD & FAMILY CENTER (SFH),1230 YORK AVENUE,10021,CENTER BASED,NEW YORK,40.762909,-73.956642
-8231328.5905,4980977.9105,BOOKER T. WASHINGTON LEARNING,325 EAST 101 STREET,10029,CENTER BASED,NEW YORK,40.787022,-73.943283
-8477919.651,5318059.9534,ALL ABOUT ME CHILDCARE CENTER LLC,422 WEST ONONDAGA STREET,13202,CENTER BASED,ONONDAGA,43.039986,-76.158447
-8229889.6786,4977917.7581,GLOBAL KIDS INC. @ SONYC-Q300,31-51 21ST STREET,11106,CENTER BASED,QUEENS,40.766205,-73.930359
-8224144.6078,4976738.4354,NYJTL@ PS 148Q,89-02 32ND AVENUE,11369,CENTER BASED,QUEENS,40.758179,-73.87874599999999
-8226543.4315,4976013.6462,WOODSIDE ON THE MOVE OST PROGRAM @ PS 152,33-52 62ND STREET,11377,CENTER BASED,QUEENS,40.753246000000004,-73.900299
-8548502.5533,5174593.5629,"ECONOMIC OPPORTUNITY PROGRAM, INC. CHEMUNG CO.",807A E. WATER ST.,14901,CENTER BASED,CHEMUNG,42.09082,-76.792503
-8782402.6146,5313544.006,"THE BOYS & GIRLS CLUBS OF THE NORTHTOWNS OF WNY, INC.",555 FLETCHER STREET,14150,CENTER BASED,ERIE,43.010326,-78.893661
-8231362.9138,5029888.0374,JCC @ VALLEY COTTAGE ELEMENTARY SCHOOL,26 LAKE ROAD,10989,SCHOOL BASED,ROCKLAND,41.118851,-73.943588
-8208285.012,5040518.3851,MOUNT KISCO CHILD CARE CENTER INC.,95 RADIO CIRCLE,10549,CENTER BASED,WESTCHESTER,41.19075,-73.73628199999999
-8188539.1564,4974647.6475,SCOPE BEFORE & AFTER SCHOOL @ BOWLING GREEN,2340 STEWART AV,11590,CENTER BASED,NASSAU,40.74395,-73.558899
-8630559.7122,5323531.4409,"STORYBOOK CHILD CARE, INC.",211 TOBEY ROAD,14534,CENTER BASED,MONROE,43.075897,-77.52964
-8233531.4012,4961475.7239,PHEBEANA PRE-SCHOOL,160 PARKSIDE AVE,11226,CENTER BASED,KINGS,40.654243,-73.963074
-8209144.5291,4953516.6545,YMCA ROCKAWAY ASP @ PS 197,825 HICKSVILLE RD.,11691,CENTER BASED,QUEENS,40.599979,-73.744003
-8224824.9925,4974666.4924,STAR AMERICA INC.,80-07 BROADWAY,11373,CENTER BASED,QUEENS,40.74408,-73.884857
-8248906.2927,4951609.2513,UAU @ BERRY HOMES CORNERSTONE,211 JEFFERSON STREET,10306,CENTER BASED,RICHMOND,40.586967,-74.101189
-8229268.5326,5108719.951,"BRIGHT HORIZONS CHILDREN'S CENTERS, INC.",15 GOLF CLUB LN,12601,CENTER BASED,DUTCHESS,41.650169,-73.924774
-8218374.4255,5102162.3711,"TACONIC INNOVATIONS, INC.",877 ROUTE 376,12590,CENTER BASED,DUTCHESS,41.60614,-73.826912
-8392432.0707,5208596.9712,"DELAWARE OPPORTUNITIES, INC.",21 LIBERTY ST.,13838,CENTER BASED,DELAWARE,42.317089,-75.39050300000001
-8380231.7884,5154483.2444,HANCOCK COMMUNITY EDUCATION FOUNDATION,206 WILD CAT DRIVE,13783,CENTER BASED,DELAWARE,41.956619,-75.280907
-8216327.1966,5213673.5936,CAPITAL DISTRICT YMCA,24 SUNSET BOULEVARD,12051,CENTER BASED,GREENE,42.350803000000006,-73.808525
-8770278.3636,5314137.5922,"JEWISH COMMUNITY CENTER OF GREATER BUFFALO, INC.",2640 N. FOREST ROAD,14068,CENTER BASED,ERIE,43.014229,-78.784752
-8775779.4389,5269360.8478,YMCA BUFFALO NIAGARA,150 PLEASANT AVENUE,14075,CENTER BASED,ERIE,42.719414,-78.83416700000001
-8755277.9926,5238906.115,THE CHILDREN'S LEAGUE,393 NORTH STREET,14141,CENTER BASED,ERIE,42.518093,-78.650002
-8769213.704,5263766.1184,YMCA BUFFALO NIAGARA,7476 BACK CREEK ROAD,14075,CENTER BASED,ERIE,42.68248,-78.775185
-8753876.2159,5312890.9373,THE CURIOUS MINDS MONTESSORI SCHOOL,5840 GOODRICH RD.,14032,SCHOOL BASED,ERIE,43.006039,-78.637405
-8228860.7694,4984536.2599,ABRAHAM HOUSE - AFTER SCHOOL PROGRAM,340 WILLIS AVE,10454,CENTER BASED,BRONX,40.811218,-73.921112
-8223137.6117,5252413.751,Y'S TIME @ BETHLEHEM AREA YMCA,900 DELAWARE AVE,12054,CENTER BASED,ALBANY,42.607468,-73.86970500000001
-8674752.4369,5179265.4037,WELLSVILLE MONTESSORI SCHOOL,125 SCHOOL STREET,14895,SCHOOL BASED,ALLEGANY,42.121956,-77.92662800000001
-8218644.757,4998498.0452,WESTCOP WEST HELP MT VERNON,240 FRANKLIN AVE.,10550,CENTER BASED,WESTCHESTER,40.906078,-73.829346
-8219293.4157,5012893.9187,ARDSLEY CHILDREN'S CENTER II,700 ASHFORD AVE.,10502,CENTER BASED,WESTCHESTER,41.003741999999995,-73.835167
-8222475.4978,5012890.0333,THE CHILDREN'S VILLAGE,1 ECHO HILLS,10522,CENTER BASED,WESTCHESTER,41.003719,-73.863754
-8212795.8084,5023940.2956,EASTER SEALS PROJECT EXPLORE,70 COLUMBUS AVENUE,10595,CENTER BASED,WESTCHESTER,41.078587,-73.776802
-8215793.8649,5011829.8531,MAZEL TOT,2 OGDEN RD.,10583,CENTER BASED,WESTCHESTER,40.996528999999995,-73.80373399999999
-8235907.1818,5163264.9929,WOLF'S DAY CARE CENTER,181 NORTH DRIVE,12477,CENTER BASED,ULSTER,42.015254999999996,-73.984413
-8247296.1676,5123492.0025,LITTLE HANDS CHILD CARE CENTER,23 NORTH CHESTNUT STREET,12561,CENTER BASED,ULSTER,41.749249,-74.08672299999999
-8187862.454,4963373.5339,MERRICK BEFORE/AFTER SCHOOL CHATTERTON BEFORE SACC,108 MERRICK AVE,11566,CENTER BASED,NASSAU,40.667175,-73.552818
-8175744.1177,4972236.2663,MUNCHKINLAND CHILD CARE,745 FULTON STREET,11735,CENTER BASED,NASSAU,40.727539,-73.443962
-8200331.8103,4986591.7626,"THE ARCHANGEL MICHAEL GREEK ORTHODOX CHURCH OF N. HEMP. NY, INC.",100 FAIRWAY DRIVE,11050,RELIGIOUS FACILITY,NASSAU,40.825191,-73.664833
-8201934.0317,4961214.8366,KIDS CAMPUS INC.,290 BROADWAY,11563,CENTER BASED,NASSAU,40.652466,-73.67923
-8634009.8082,5332872.8832,CHILDS PLAY DAY CARE,2000 HIGHLAND AVE,14618,CENTER BASED,MONROE,43.137165,-77.560631
-8625332.8169,5339749.3035,YMCA OF GREATER ROCHESTER AT PLANK ROAD NORTH SCHOOL,705 PLANK ROAD,14580,SCHOOL BASED,MONROE,43.182224,-77.482681
-8639017.0992,5324869.1391,EXPRESSIVE BEGINNINGS CHILD CARE,875 COMMONS WAY,14623,CENTER BASED,MONROE,43.084675,-77.605614
-8422736.6869,5324881.9425,"ONEIDA AREA DAY CARE CENTER, INC.",447 SAYLES STREET,13421,CENTER BASED,MADISON,43.084759000000005,-75.662727
-8226245.5406,4958668.1024,MILLENNIUM DEVELOPMENT @ PS 115,1500 EAST 92ND STREET,11236,CENTER BASED,KINGS,40.635104999999996,-73.897621
-8224455.0779,4959963.1731,BE'ER HAGOLAH INSTITUTE,671 LOUISIANA AVENUE,11239,CENTER BASED,KINGS,40.643936,-73.881538
-8230244.248,4966924.2522,SPORTS & ARTS IN SCHOOLS FOUNDATION @ JHS-057,125 STUYVESANT AVENUE,11221,CENTER BASED,KINGS,40.691364,-73.93354000000001
-8515267.7854,5380308.5734,"SPECIAL PROGRAMS, INC.",10 BURKLE STREET,13126,CENTER BASED,OSWEGO,43.447323,-76.49395
-8505341.4264,5361362.8503,"OSWEGO COUNTY OPPORTUNITIES, INC.",716 ACADEMY ST,13069,CENTER BASED,OSWEGO,43.323634999999996,-76.404785
-8368897.0152,5273100.9557,GREAT BEGINNINGS PRESCHOOL,101 ARNOLD ROAD,13315,CENTER BASED,OTSEGO,42.744095,-75.179085
-8320686.9928,5131501.8863,"TOWN OF WALLKILL BOYS & GIRLS CLUB, INC",201 NORTH MAIN STREET,12754,CENTER BASED,SULLIVAN,41.80291,-74.746002
-8477702.8006,5170876.605,"PLAY YARD CONCEPTS, INC. AES PROGRAM",405 PENNSYLVANIA AVE,13732,CENTER BASED,TIOGA,42.066036,-76.156502
-8645378.5429,5213604.0145,HORNELL CHILDREN'S HOME AFTER SCHOOL,1 AVONDALE AVENUE,14843,CENTER BASED,STEUBEN,42.350342,-77.662758
-8122561.4536,5002370.0401,STEP BY STEP ELC INC,138 RADIO AVE,11764,CENTER BASED,SUFFOLK,40.932362,-72.96620899999999
-8140164.0708,4980942.8914,"KINDERCARE LEARNING CENTERS, INC.",3502 VETERAN'S MEMORIAL HIGHWAY,11716,CENTER BASED,SUFFOLK,40.786781,-73.124336
-8121862.1446,4985152.9829,DEVELOPMENTAL DISABILITIES INSTITUTE-MEDFORD CAMPUS,1 SCOUTING BLVD,11763,CENTER BASED,SUFFOLK,40.815411,-72.95993
-8231792.1455,4985442.1634,SHELTERING ARMS CHILDREN AND FAMILY SERVICES @ KAPPA IV--PS 136,6 EDGECOMBE AVENUE,10030,CENTER BASED,NEW YORK,40.817378999999995,-73.947449
-8229588.5762,4990658.4446,INWOOD COMMUNITY SERVICES INC. @OST PS 189,2580 AMSTERDAM AVENUE,10040,CENTER BASED,NEW YORK,40.852833000000004,-73.92765
-8235140.8559,4971070.8554,ROAD TO SUCCESS @ GIRLS PREP PS 188,442 EAST HOUSTON STREET,10002,CENTER BASED,NEW YORK,40.719604,-73.977531
-8472551.0459,5281020.8816,"TULLY AFTER SCHOOL PROGRAM, INC.",20 STATE STREET,13159,CENTER BASED,ONONDAGA,42.796321999999996,-76.110222
-8616600.0792,5273181.4231,BRISTOL MOUNTAIN CHILD CARE,5662 ROUTE 64,14424,CENTER BASED,ONTARIO,42.744625,-77.404236
-8617862.7224,5309016.2397,JACK 'N JILL CHILDCARE INC. - VICTOR,14 FRAMARK DRIVE,14564,CENTER BASED,ONTARIO,42.980579,-77.415581
-8618232.3312,5310792.7808,YMCA OF GREATER ROCHESTER VICTOR PARTNERS SACC PRIMARY PROGRAM,953 HIGH STREET,14564,CENTER BASED,ONTARIO,42.992252,-77.4189
-8208317.3616,4970804.4873,JEN - LYN'S DAY CARE/KINDERGARTEN,218-14 JAMAICA AVENUE,11428,CENTER BASED,QUEENS,40.717789,-73.736572
-8218207.7684,4980812.7554,WHITESTONE SCHOOL CHILD DEVELOPMENT,14-45 143 STREET,11357,CENTER BASED,QUEENS,40.785896,-73.825417
-8217004.8304,4965579.2533,COMMUNITY DAY CARE CENTER,126-10 111 AVENUE,11420,CENTER BASED,QUEENS,40.682204999999996,-73.814613
-8255755.3775,4945099.8064,SOUTH SHORE YMCA NURSERY SCHOOL,3939 RICHMOND AVENUE,10312,SCHOOL BASED,RICHMOND,40.542545000000004,-74.162712
-8198794.822000001,5157377.4015,HEALTHY KIDS EXTENDED DAY PROGRAM INC.,41 ACADEMY STREET,12567,CENTER BASED,DUTCHESS,41.975947999999995,-73.65102399999999
-8760125.9147,5305167.3301,"THE LEARNING GARDEN, WEST",2655 WEHRLE DRIVE,14221,CENTER BASED,ERIE,42.95528,-78.69355
-8222041.2118,4986348.2239,"ASPIRA OF NEW YORK, INC.",885 BOLTON AVENUE,10473,CENTER BASED,BRONX,40.823536,-73.85985600000001
-8225224.8521,4985152.9829,"DIRECTIONS FOR OUR YOUTH, INC.",740 MANIDA STREET,10474,CENTER BASED,BRONX,40.815411,-73.888451
-8228643.4685,4986917.7778,LABOR SHERMAN AVE DCC,920 SHERMAN AVENUE,10451,CENTER BASED,BRONX,40.827408,-73.919159
-8227604.7149,4990079.7991,"LA PENINSULA COMMUNITY INC., HS",1871 WALTON AVENUE,10453,CENTER BASED,BRONX,40.8489,-73.909828
-8222127.7318,4988512.1291,PARKCHESTER EARLY LEARNING CENTER,71 METROPOLITAN OVAL,10306,CENTER BASED,BRONX,40.838245,-73.86063399999999
-8226939.4761,4986126.4199,BLONDELL JOYNER DCC,909 TINTON AVENUE,10456,CENTER BASED,BRONX,40.822029,-73.90385400000001
-8209727.3979,5001247.6027,"LARCHMONT TEMPLE, INC.",75 LARCHMONT AVE,10538,RELIGIOUS FACILITY,WESTCHESTER,40.924744,-73.749237
-8178951.2323,4964895.9274,"TUTOR TIME LEARNING CENTERS, LLC",100 GRAND AVE.,11758,CENTER BASED,NASSAU,40.677547,-73.472771
-8180847.1145,4976564.875,ARUMDAUN PRESBYTERIAN CHURCH (USA),1 ARUMDAUN STREET,11714,RELIGIOUS FACILITY,NASSAU,40.757,-73.489799
-8651834.3141,5344531.1951,RISING STARS CHILDCARE CENTER INC.,3450 WEST RIDGE ROAD,14626,CENTER BASED,MONROE,43.213539000000004,-77.720749
-8653217.3474,5336713.7742,YMCA OF GREATER ROCHESTER AT TRINITY LUTHERAN CHURCH,761 ELMGROVE RD,14624,RELIGIOUS FACILITY,MONROE,43.162334,-77.733177
-8619433.1065,5345077.8751,EXPRESSIVE BEGINNINGS CHILD CARE AT TODDLER'S WORKSHOP,12 MAY STREET,14580,CENTER BASED,MONROE,43.217117,-77.429688
-8230657.7999,4964165.2639,SPORTS & ARTS IN SCHOOLS FOUNDATION/SCH FOR INT. LEARNING,1224 PARK PL,11213,CENTER BASED,KINGS,40.672569,-73.937256
-8228705.3116,4964205.8826,"SPORTS & ARTS IN SCHOOLS FOUNDATION, @ MS 484K",430 HOWARD AV,11233,CENTER BASED,KINGS,40.672847999999995,-73.91971600000001
-8235041.7841,4955758.1921,FIAO OST @ PS 226,6006 23 AVENUE,11204,CENTER BASED,KINGS,40.615269,-73.976639
-8223665.4151,4963881.0959,ITALIAN AMERICAN CIVIL RIGHTS LEAGUE-INVICTUS PREP.,370 FOUNTAIN AVE,11208,CENTER BASED,KINGS,40.670635,-73.874443
-8231830.2168,4967332.5517,MOORE 4 YOU COMMUNITY DEVELOPMENT CORP @ PS 23,545 WILLOUGHBY AVE.,11206,CENTER BASED,KINGS,40.694145,-73.947792
-8227734.884,4961923.1222,SPORTS & ARTS IN SCHOOLS FOUNDATION INC @ 165 K,76 LOTT AVE,11212,CENTER BASED,KINGS,40.657291,-73.91100300000001
-8235467.5576,4965806.626,"LEARNING THROUGH AN EXPANDED ARTS PROGRAM, INC. @ MS 447K",345 DEAN STREET,11217,CENTER BASED,KINGS,40.683754,-73.980461
-8228408.5862,4966619.5001,THE SALVATION ARMY BUSHWICK DCC,1151 BUSHWICK AVENUE,11221,CENTER BASED,KINGS,40.689289,-73.91705300000001
-8231802.0966,4958538.3985,"INITIAL STEPS CHILD DEVELOPMENT CENTER, INC.",3003 GLENWOOD ROAD,11210,CENTER BASED,KINGS,40.634223999999996,-73.94753299999999
-8233485.0639,4955784.3871,"MEOROT BEIT YAAKOV, INC.",1123 AVENUE N,11230,CENTER BASED,KINGS,40.615444000000004,-73.962654
-8232384.7726,4961691.4045,C.N.C. CARE CENTER INC.,647 ROGERS AVENUE,11226,CENTER BASED,KINGS,40.655712,-73.952774
-8228333.3984,4961763.0617,CALVERY DAY CARE CENTER,474 EAST 96 STREET,11212,CENTER BASED,KINGS,40.6562,-73.916374
-8231370.7651,4960379.9721,"PHL'S DAY CARE CENTER, INC. DBA PHYL'S ACADEMY",3520 TILDEN AVENUE,11203,CENTER BASED,KINGS,40.646774,-73.943665
-8231296.2928,4967363.4558,AGUADILLA DCC,656 WILLOUGHBY AVENUE,11206,CENTER BASED,KINGS,40.694359000000006,-73.942993
-8231997.2333,4952439.5078,BIG APPLE DCC,2020 AVENUE X,11235,CENTER BASED,KINGS,40.592632,-73.949287
-8231986.3961,4960875.8338,NEW HOPE DAY CARE,1481 NOSTRAND AVENUE,11226,CENTER BASED,KINGS,40.650154,-73.949188
-8230318.8749,4950307.3761,MURIEL LANGSAM CHILDREN'S CTR,2001 ORIENTAL BOULEVARD,11235,CENTER BASED,KINGS,40.578087,-73.934212
-8256602.9223,5060341.4483,TLE MONROE,655 COUNTY ROUTE 105,10950,CENTER BASED,ORANGE,41.324619,-74.170326
-8506994.9661,5358094.4878,"OSWEGO COUNTY OPPORTUNITIES, INC",129 CURTIS STREET,13069,CENTER BASED,OSWEGO,43.302273,-76.41964
-8576177.4498,5180947.4107,PRO ACTION OF STEUBEN AND YATES AT SEVERN,36 MCMAHON AVE.,14830,CENTER BASED,STEUBEN,42.133163,-77.041115
-8155724.9771,4974828.2645,"FAMILY SERVICE LEAGUE, INC.",1444 FIFTH AVE.,11706,CENTER BASED,SUFFOLK,40.745182,-73.264122
-8781940.1935,5322225.6288,CHILD'S CREATIVE DEVELOPMENT CENTER INC.,596 WARD ROAD,14120,CENTER BASED,NIAGARA,43.067329,-78.889511
-8778802.3196,5321689.2761,"BOYS AND GIRLS CLUBS OF THE NORTHTOWNS OF WNY, INC.",1500 VANDERBILT STREET,14120,CENTER BASED,NIAGARA,43.063808,-78.86131999999999
-8232660.1036,4983134.1065,THE CHILDREN'S AID SOCIETY @OPPORTUNITY CHARTER SCHOOL,240 WEST 113TH STREET,10026,SCHOOL BASED,NEW YORK,40.801685,-73.955246
-8231784.5758,4979635.484,"BIG APPLE YOUTH SPORTS, INC. @ PS 151",421 EAST 88TH STREET,10128,CENTER BASED,NEW YORK,40.777889,-73.94738000000001
-8235354.8193,4970772.2668,DEWITT REFORMED CHURCH HS,280 RIVINGTON STREET,10002,RELIGIOUS FACILITY,NEW YORK,40.717571,-73.979454
-8235083.34,4970943.5464,HENRY STREET SETTLEMENT URBAN FAMILY SCHOOL,110 BARUCH DRIVE,10002,SCHOOL BASED,NEW YORK,40.718739,-73.977013
-8231787.8335,4980881.3274,UNION WASHINGTON CHILDRENS CENTER,1893 SECOND AVENUE,10029,CENTER BASED,NEW YORK,40.786365999999994,-73.947411
-8232425.6405,4983487.6778,CITIZENS CARE DAY CARE CENTER I,131 ST NICHOLAS AVENUE,10026,CENTER BASED,NEW YORK,40.804089000000005,-73.95314
-8235804.4254,4975309.411,GSU CHILD DEVELOPMENT/KEARNING CENTER,365 5 AVENUE,10016,CENTER BASED,NEW YORK,40.748455,-73.98349
-8234150.5127,4975936.4641,THE FAMILY SCHOOL-TODDLER,323 EAST 47 STREET,10017,CENTER BASED,NEW YORK,40.752724,-73.968636
-8230574.6111,4983016.7142,ODESSEY HOUSE FAMILY CENTER PRESCHOOL,219 EAST 121 STREET,10035,CENTER BASED,NEW YORK,40.800888,-73.93650799999999
-8234154.4199,4977512.1148,CHILDREN'S ALL DAY PRE-NURSRY,111 EAST 60 STREET,10022,CENTER BASED,NEW YORK,40.763443,-73.968666
-8235079.8876,4976499.1813,CHASE BACK UP CHILD CARE I/T,18 EAST 48 STREET,10017,CENTER BASED,NEW YORK,40.756554,-73.97698199999999
-8235811.47,4970997.081,DEWITT REFORMED CHURCH HS,123 RIDGE STREET,10002,RELIGIOUS FACILITY,NEW YORK,40.719101,-73.983551
-8246413.1814,5610430.6246,CORNELL COOPERATIVE EXTENSION OF FRANKLIN COUNTY,42 RIVER STREET,12920,CENTER BASED,FRANKLIN,44.929508,-74.078789
-8216058.5826,4980436.6968,YMCA FLUSHING BEACON @ JHS 194,154-60 17TH AVE,11357,CENTER BASED,QUEENS,40.78334,-73.806107
-8223248.9312,4977721.66,CHFS: ARTS & LITERACY @ PS 127,98-01 25TH AVENUE,11369,CENTER BASED,QUEENS,40.76487,-73.870705
-8218790.3629,4969315.2707,SHOLOM SHOLOM INC.,84-15 BEVERLY ROAD,11415,CENTER BASED,QUEENS,40.707648999999996,-73.83065
-8228712.3805,5316476.6794,"MILESTONES EARLY CHILDHOOD CENTER OF BALLSTON SPA, LLC",3459R,12020,CENTER BASED,SARATOGA,43.029590999999996,-73.919785
-8232560.9244,4964533.3351,FRIENDS OF CROWN HEIGHTS EDUCATIONAL CENTER #2,671 PROSPECT PLACE,11216,CENTER BASED,KINGS,40.675079,-73.954353
-8205942.3946,4965765.7704,SCOPE CHILD CARE AT ELMONT,1835 CENTRAL AVENUE,11580,CENTER BASED,NASSAU,40.683475,-73.715233
-8202028.2116,4973467.3201,YMCA-NEW HYDE PARK/GARDENCITY PARK SCHOOL AGE CHILD CARE,300 NEW HYDE PARK RD,11040,CENTER BASED,NASSAU,40.735915999999996,-73.680077
-8661680.0008,5283431.0727,YMCA-GENESEO SITE,4050 AVON ROAD,14454,CENTER BASED,LIVINGSTON,42.812206,-77.809196
-8219418.8124,4988745.5005,THE LIFE SKILLS HOME TRAINING TUTORIAL PROGRAM,3051 EAST TREMONT AVENUE,10461,CENTER BASED,BRONX,40.839832,-73.83629599999999
-8420880.9219,5325772.0061,YMCA OF THE GREATER TRI - VALLEY,205 EAST AVE.,13421,CENTER BASED,MADISON,43.090599,-75.646057
-8761644.4239,5361117.4116,"THE COMMUNITY ACTION ORGANIZATION OF WESTERN NEW YORK, INC.",6048 GODFREY ROAD,14108,CENTER BASED,NIAGARA,43.322029,-78.70719100000001
-8224372.6437,4994874.743,MOSHOLU MONTEFIORE CCC,3450 DEKALB AVENUE,10467,CENTER BASED,BRONX,40.881474,-73.880798
-8224314.0361,4974164.0022,RED APPLE CHILD DEVELOPMENT CENTER,83-88 CORNISH AVENUE,11373,CENTER BASED,QUEENS,40.740662,-73.88027199999999
-8210877.7735,4966560.7464,ST. ALBANS MULTIPURPOSE COMMUNITY CENTER @ ADVANTAGE ASP,190-04 119TH AVENUE,11412,CENTER BASED,QUEENS,40.688889,-73.759567
-8210731.2771,4964690.8723,NYJTL @ P.S. 37,179-37 137TH AVENUE,11434,CENTER BASED,QUEENS,40.676151000000004,-73.758255
-8252162.9444,5028972.6258,KINDERCARE DAY CARE CENTER,36 ROUTE 59,10901,CENTER BASED,ROCKLAND,41.112656,-74.13044000000001
-8244295.8847,5034072.4654,"HEBREW ACADEMY FOR SPECIAL CHILDREN, INC.",40 GRANDVIEW AVE,10977,CENTER BASED,ROCKLAND,41.147163,-74.05976899999999
-8237725.697000001,5025632.3669,NANUET FAMILY RESOURCE CENTER - MAP PROGRAM,143 CHURCH STREET,10954,CENTER BASED,ROCKLAND,41.090046,-74.000748
-8236077.8346,5045708.967,"CHILDREN OF AMERICA, STONY POINT LLC.",32 SOUTH LIBERTY DR.,10980,CENTER BASED,ROCKLAND,41.22583,-73.985947
-8777676.0552,5291878.4467,VALLEY COMMUNITY DAY CARE,93 LEDDY STREET,14210,CENTER BASED,ERIE,42.867847,-78.85120400000001
-8756564.025,5297218.0292,YMCA BUFFALO NIAGARA,91 COURT STREET,14086,CENTER BASED,ERIE,42.902992,-78.661552
-8776919.7957,5272198.9441,"P.R.E.P. DAY CARE, INC.",5470 CAMP ROAD,14075,CENTER BASED,ERIE,42.73814,-78.844414
-8784593.2709,5305828.9865,"THE BOYS & GIRLS CLUBS OF THE NORTHTOWNS OF WNY, INC.",54 RIVERDALE AVENUE,14207,CENTER BASED,ERIE,42.959629,-78.91334499999999
-8770190.4212,5299158.4372,LITTLE ANGELS DAY CARE,2645 HARLEM ROAD,14225,CENTER BASED,ERIE,42.91576,-78.783958
-8773856.7286,5272604.9977,SMARTY PANTS LLC,4390 QUINBY DR,14075,CENTER BASED,ERIE,42.740821999999994,-78.816895
-8202573.3475,5272217.2986,CEO-COMMUNITY RESOURCE CENTER,2328 FIFTH AVENUE,12180,CENTER BASED,RENSSELAER,42.738262,-73.684967
-8190439.515,5273346.8222,BRUNSWICK CHILDREN'S ACADEMY,4112 NYS ROUTE 2,12180,CENTER BASED,RENSSELAER,42.745715999999994,-73.575974
-8217455.0047,4986859.7645,PHIPPS COMMUNITY DEVELOPMENT CORP. BEACON PROG. @ IS 192,650 HOLLYWOOD AVENUE,10465,CENTER BASED,BRONX,40.827015,-73.818657
-8223582.1104,4986498.4952,"CITY YEAR, INC.",1025 MORRISON AVENUE,10472,CENTER BASED,BRONX,40.824558,-73.873695
-8456080.4367,5181093.8922,JOHNSON CITY COMMUNITY ACTION TEAM,601 COLUMBIA DRIVE,13790,CENTER BASED,BROOME,42.134136,-75.962265
-8464790.1849,5177716.2217,"THE LEARNING LADDER CHILD CARE OF ENDICOTT, INC.",210 NORTH JACKSON AVENUE,13760,CENTER BASED,BROOME,42.111633000000005,-76.040504
-8210028.7398,5277476.4325,STEPPING STONE PRESCHOOL & DAY CARE CENTER,1003 LOUDON ROAD,12047,CENTER BASED,ALBANY,42.772953,-73.75194499999999
-8210016.606000001,5259488.7399,"ALBANY COUNTY OPPORTUNITY, INC. AT MONROE STREET",25 MONROE STREET,12210,CENTER BASED,ALBANY,42.654224,-73.75183100000001
-8218106.416,5004567.1093,ANDRUS EARLY LEARNING CENTER,65 MAIN STREET,10707,CENTER BASED,WESTCHESTER,40.947269,-73.82450899999999
-8213659.8702,5008464.9628,"BOYS & GIRLS' CLUB OF NEW ROCHELLE , INC.",80 ISELIN DRIVE,10804,CENTER BASED,WESTCHESTER,40.973713000000004,-73.784561
-8213650.4081,5413666.1174,WARREN COUNTY HEAD START CHESTERTOWN,6110 STATE ROUTE 8,12817,HEAD START,WARREN,43.664482,-73.784477
-8208243.8224,4982594.5799,TEMPLE BETH-EL OF GT NK NURSERY SCHOOL,5 OLD MILL RD,11023,SCHOOL BASED,NASSAU,40.798016,-73.73590899999999
-8191334.969,4971167.3756,HARBOR CHILD CARE AT THE PLAZA,250 RXR PLAZA,11556,CENTER BASED,NASSAU,40.720261,-73.58401500000001
-8206000.4214,4964199.3153,YMCA @ SHAW AVENUE,99 SHAW AVENUE,11580,CENTER BASED,NASSAU,40.672802000000004,-73.71575899999999
-8404048.9274,5432909.9053,LEWIS COUNTY HEAD START - LOWVILLE,7673 NORTH STATE ST.,13367,HEAD START,LEWIS,43.789406,-75.494858
-8450153.5643,5462442.9545,"COMMUNITY ACTION PLANNING COUNCIL OF JEFFERSON COUNTY, INC.",518 DAVIDSON STREET,13601,CENTER BASED,JEFFERSON,43.980618,-75.909019
-8228575.2349,4966399.6983,TRADITIONAL EDUCATIONAL CENTER INC.,1469 BROADWAY,11221,CENTER BASED,KINGS,40.687794,-73.918549
-8233151.4678,4967496.9921,GOODWILL OST@ PS 157,850 KENT AVENUE,11205,CENTER BASED,KINGS,40.695267,-73.95965600000001
-8235601.9438,4968411.7424,DODGE YMCA ASP @ PS 307,209 YORK ST,11201,CENTER BASED,KINGS,40.701496,-73.981674
-8226054.5163,4960683.9862,PAL @ BREUKELEN HOUSES CONERSTONE,715 EAST 105TH ST,11236,CENTER BASED,KINGS,40.648849,-73.895905
-8232582.9592,4964026.5644,FRIENDS OF CROWN HEIGHTS DAY CARE CENTER,1491 BEDFORD AVENUE,11216,CENTER BASED,KINGS,40.671627,-73.954552
-8284065.8859,5078284.2818,MIDDLETOWN DAY NURSERY ASSN. INC.,66 E MAIN ST,10940,CENTER BASED,ORANGE,41.445553000000004,-74.41703000000001
-8238179.9918,5094309.9071,PATTY CAKE PLAYHOUSE II,5288 ROUTE 9W,12550,CENTER BASED,ORANGE,41.553371000000006,-74.004829
-8243557.8364,5080233.4999,PLAYTIME DAYCARE LLC,355 OLD FORGE HILL ROAD,12553,CENTER BASED,ORANGE,41.458675,-74.053139
